301_user_id,302_role,303_name,304_profile_img_url,305_contact,306_preferred_language,307_nationality,308_visa_status,309_employment_type,310_contract_period,311_agency_name,312_capable_tasks,313_allowed_zones,401_task_code,402_task_name,403_difficulty_level,404_required_headcount,405_standard_time,406_unit_type,407_sop_text_kr,408_guide_image_urls,409_eval_criteria,501_order_id,502_task_code_mapped,503_assigner_id,504_assignee_id,505_target_zone_id,506_priority,507_target_amount,508_planned_datetime,509_order_memo,510_status,511_read_receipt,512_actual_start_time,513_actual_end_time,514_completed_amount,515_issue_type,516_incomplete_reason,517_worker_feedback,601_worker_photo_urls,602_robot_vision_id,603_robot_scan_time,604_ai_eval_score,605_ai_detected_issues,606_final_grade,607_incentive_points,608_evaluator_memo
W-016,Worker,작업자_16,https://api.farm.com/img/w016.jpg,010-9511-2038,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260304-193,TSK-02,W-002,W-016,Zone-4,긴급,180.3,2026-03-04 11:33:00,,완료,True,2026-03-04 11:33:00,2026-03-04 13:23:36,155.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260304-193.jpg,RV-20260304-668,2026-03-04 13:28:36,73.7,줄기 꺾임,C,0,재교육 필요
W-028,Worker,작업자_28,https://api.farm.com/img/w028.jpg,010-5270-4186,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260304-194,TSK-02,W-001,W-028,Zone-4,높음,150.2,2026-03-04 15:44:00,,이슈발생,True,2026-03-04 15:51:00,2026-03-04 17:28:47,118.0,시간부족,작업 속도 저하로 인한 시간 부족,특이사항 없음,https://api.farm.com/upload/ORD-20260304-194.jpg,RV-20260304-958,2026-03-04 17:33:47,76.3,줄기 꺾임,C,0,재교육 필요
W-019,Worker,작업자_19,https://api.farm.com/img/w019.jpg,010-7904-6177,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260304-195,TSK-02,W-002,W-019,Zone-2,보통,161.2,2026-03-04 14:42:00,,완료,True,2026-03-04 14:56:00,2026-03-04 16:31:49,151.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260304-195.jpg,RV-20260304-332,2026-03-04 16:36:49,78.7,줄기 꺾임,C,0,재교육 필요
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260304-196,TSK-01,W-002,W-005,Zone-4,높음,182.6,2026-03-04 11:04:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-04 11:10:00,2026-03-04 12:57:03,178.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260304-196.jpg,RV-20260304-801,2026-03-04 13:02:03,97.4,특이사항 없음,A,974,우수함
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260304-197,TSK-02,W-001,W-005,Zone-4,보통,133.7,2026-03-04 15:28:00,,완료,True,2026-03-04 15:28:00,2026-03-04 16:47:31,138.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260304-197.jpg,RV-20260304-250,2026-03-04 16:52:31,96.1,특이사항 없음,A,961,우수함
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260304-198,TSK-03,W-002,W-005,Zone-3,보통,157.4,2026-03-04 13:47:00,,완료,True,2026-03-04 13:52:00,2026-03-04 16:06:28,157.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260304-198.jpg,RV-20260304-809,2026-03-04 16:11:28,90.1,특이사항 없음,A,901,우수함
W-019,Worker,작업자_19,https://api.farm.com/img/w019.jpg,010-7904-6177,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260304-199,TSK-02,W-002,W-019,Zone-1,높음,126.1,2026-03-04 08:47:00,,완료,True,2026-03-04 08:56:00,2026-03-04 10:33:38,97.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260304-199.jpg,RV-20260304-833,2026-03-04 10:38:38,86.6,특이사항 없음,B,0,조금 더 신경 쓸 것
W-013,Worker,작업자_13,https://api.farm.com/img/w013.jpg,010-9284-7450,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260305-200,TSK-02,W-001,W-013,Zone-3,보통,155.5,2026-03-05 09:39:00,,완료,True,2026-03-05 09:44:00,2026-03-05 11:29:52,133.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-200.jpg,RV-20260305-801,2026-03-05 11:34:52,73.1,줄기 꺾임,C,0,재교육 필요
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260305-201,TSK-04,W-002,W-004,Zone-3,높음,82.0,2026-03-05 10:29:00,,완료,True,2026-03-05 10:40:00,2026-03-05 11:34:30,82.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-201.jpg,RV-20260305-233,2026-03-05 11:39:30,93.8,특이사항 없음,A,938,우수함
W-025,Worker,작업자_25,https://api.farm.com/img/w025.jpg,010-8920-9921,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260305-202,TSK-01,W-001,W-025,Zone-1,높음,117.2,2026-03-05 09:37:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-03-05 09:38:00,2026-03-05 12:02:27,109.3,장비이상,-,가위 날이 무뎌 교체 필요함,https://api.farm.com/upload/ORD-20260305-202.jpg,RV-20260305-461,2026-03-05 12:07:27,87.1,특이사항 없음,B,0,조금 더 신경 쓸 것
W-030,Worker,작업자_30,https://api.farm.com/img/w030.jpg,010-6400-2476,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260305-203,TSK-01,W-001,W-030,Zone-3,보통,104.8,2026-03-05 09:07:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-05 09:08:00,2026-03-05 11:34:58,81.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-203.jpg,RV-20260305-496,2026-03-05 11:39:58,82.9,특이사항 없음,B,0,조금 더 신경 쓸 것
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260305-204,TSK-02,W-001,W-008,Zone-4,보통,160.1,2026-03-05 14:35:00,,완료,True,2026-03-05 14:44:00,2026-03-05 16:03:39,155.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-204.jpg,RV-20260305-396,2026-03-05 16:08:39,97.9,특이사항 없음,A,979,우수함
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260305-205,TSK-03,W-002,W-008,Zone-1,보통,172.8,2026-03-05 15:55:00,,완료,True,2026-03-05 16:10:00,2026-03-05 18:30:01,179.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-205.jpg,RV-20260305-960,2026-03-05 18:35:01,93.5,특이사항 없음,A,935,우수함
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260305-206,TSK-03,W-002,W-004,Zone-2,보통,81.5,2026-03-05 14:44:00,,완료,True,2026-03-05 14:49:00,2026-03-05 17:00:12,84.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-206.jpg,RV-20260305-507,2026-03-05 17:05:12,94.7,특이사항 없음,A,947,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260305-207,TSK-01,W-002,W-003,Zone-3,높음,102.4,2026-03-05 15:20:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-05 15:31:00,2026-03-05 17:13:47,106.6,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-207.jpg,RV-20260305-916,2026-03-05 17:18:47,95.0,특이사항 없음,A,950,우수함
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260305-208,TSK-02,W-002,W-012,Zone-1,높음,87.6,2026-03-05 13:40:00,,완료,True,2026-03-05 13:49:00,2026-03-05 15:19:54,78.6,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-208.jpg,RV-20260305-932,2026-03-05 15:24:54,74.0,줄기 꺾임,C,0,재교육 필요
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260305-209,TSK-03,W-002,W-008,Zone-2,보통,157.0,2026-03-05 12:56:00,,완료,True,2026-03-05 13:02:00,2026-03-05 15:23:10,152.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-209.jpg,RV-20260305-243,2026-03-05 15:28:10,97.8,특이사항 없음,A,978,우수함
W-007,Worker,작업자_7,https://api.farm.com/img/w007.jpg,010-6638-5010,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260305-210,TSK-04,W-002,W-007,Zone-3,긴급,165.4,2026-03-05 15:44:00,,완료,True,2026-03-05 15:45:00,2026-03-05 16:34:48,163.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-210.jpg,RV-20260305-469,2026-03-05 16:39:48,96.4,특이사항 없음,A,964,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260305-211,TSK-03,W-002,W-003,Zone-4,보통,100.5,2026-03-05 15:46:00,,완료,True,2026-03-05 15:58:00,2026-03-05 18:06:14,103.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-211.jpg,RV-20260305-675,2026-03-05 18:11:14,96.0,특이사항 없음,A,960,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260305-212,TSK-04,W-001,W-003,Zone-2,높음,65.9,2026-03-05 12:25:00,,완료,True,2026-03-05 12:31:00,2026-03-05 13:24:14,67.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-212.jpg,RV-20260305-740,2026-03-05 13:29:14,93.4,특이사항 없음,A,934,우수함
W-011,Worker,작업자_11,https://api.farm.com/img/w011.jpg,010-3346-6473,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260305-213,TSK-02,W-002,W-011,Zone-4,보통,51.1,2026-03-05 15:41:00,,완료,True,2026-03-05 15:51:00,2026-03-05 17:30:58,39.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-213.jpg,RV-20260305-446,2026-03-05 17:35:58,71.2,줄기 꺾임,C,0,재교육 필요
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260305-214,TSK-03,W-002,W-004,Zone-1,보통,105.9,2026-03-05 14:13:00,,완료,True,2026-03-05 14:23:00,2026-03-05 16:23:02,107.6,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260305-214.jpg,RV-20260305-643,2026-03-05 16:28:02,92.7,특이사항 없음,A,927,우수함
W-007,Worker,작업자_7,https://api.farm.com/img/w007.jpg,010-6638-5010,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260306-215,TSK-04,W-002,W-007,Zone-3,높음,125.0,2026-03-06 15:38:00,,완료,True,2026-03-06 15:42:00,2026-03-06 16:38:31,120.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-215.jpg,RV-20260306-822,2026-03-06 16:43:31,93.2,특이사항 없음,A,932,우수함
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260306-216,TSK-04,W-002,W-008,Zone-4,보통,112.2,2026-03-06 09:21:00,,완료,True,2026-03-06 09:26:00,2026-03-06 10:17:53,112.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-216.jpg,RV-20260306-913,2026-03-06 10:22:53,93.4,특이사항 없음,A,934,우수함
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-217,TSK-01,W-002,W-012,Zone-2,보통,57.0,2026-03-06 08:51:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-06 09:06:00,2026-03-06 11:07:35,43.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-217.jpg,RV-20260306-657,2026-03-06 11:12:35,71.1,미수확 과실 잔존,C,0,재교육 필요
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-218,TSK-01,W-001,W-003,Zone-2,보통,120.3,2026-03-06 09:18:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-06 09:23:00,2026-03-06 11:15:16,122.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-218.jpg,RV-20260306-507,2026-03-06 11:20:16,96.7,특이사항 없음,A,967,우수함
W-020,Worker,작업자_20,https://api.farm.com/img/w020.jpg,010-8016-6051,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-219,TSK-01,W-002,W-020,Zone-3,보통,183.7,2026-03-06 08:50:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-06 08:59:00,2026-03-06 11:21:24,173.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-219.jpg,RV-20260306-508,2026-03-06 11:26:24,78.4,미수확 과실 잔존,C,0,재교육 필요
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260306-220,TSK-02,W-002,W-003,Zone-4,보통,139.4,2026-03-06 13:29:00,,완료,True,2026-03-06 13:33:00,2026-03-06 14:58:28,142.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-220.jpg,RV-20260306-680,2026-03-06 15:03:28,91.3,특이사항 없음,A,913,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-221,TSK-01,W-002,W-003,Zone-3,보통,160.1,2026-03-06 13:34:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-06 13:43:00,2026-03-06 15:23:29,157.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-221.jpg,RV-20260306-345,2026-03-06 15:28:29,97.8,특이사항 없음,A,978,우수함
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260306-222,TSK-04,W-002,W-008,Zone-2,보통,56.5,2026-03-06 08:21:00,,완료,True,2026-03-06 08:32:00,2026-03-06 09:21:26,54.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-222.jpg,RV-20260306-470,2026-03-06 09:26:26,98.2,특이사항 없음,A,982,우수함
W-019,Worker,작업자_19,https://api.farm.com/img/w019.jpg,010-7904-6177,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-223,TSK-01,W-001,W-019,Zone-1,보통,89.0,2026-03-06 15:09:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-06 15:16:00,2026-03-06 17:24:27,74.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-223.jpg,RV-20260306-237,2026-03-06 17:29:27,87.7,특이사항 없음,B,0,조금 더 신경 쓸 것
W-015,Worker,작업자_15,https://api.farm.com/img/w015.jpg,010-8195-3716,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260306-224,TSK-02,W-002,W-015,Zone-1,보통,50.5,2026-03-06 10:22:00,,완료,True,2026-03-06 10:25:00,2026-03-06 12:02:33,42.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-224.jpg,RV-20260306-208,2026-03-06 12:07:33,86.1,특이사항 없음,B,0,조금 더 신경 쓸 것
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260306-225,TSK-03,W-001,W-003,Zone-3,보통,194.8,2026-03-06 10:45:00,,완료,True,2026-03-06 10:54:00,2026-03-06 13:06:35,194.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-225.jpg,RV-20260306-483,2026-03-06 13:11:35,92.9,특이사항 없음,A,929,우수함
W-019,Worker,작업자_19,https://api.farm.com/img/w019.jpg,010-7904-6177,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-226,TSK-01,W-001,W-019,Zone-4,보통,130.3,2026-03-06 10:44:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-03-06 10:50:00,2026-03-06 13:06:30,97.8,시간부족,작업 속도 저하로 인한 시간 부족,특이사항 없음,https://api.farm.com/upload/ORD-20260306-226.jpg,RV-20260306-966,2026-03-06 13:11:30,80.6,특이사항 없음,B,0,조금 더 신경 쓸 것
W-030,Worker,작업자_30,https://api.farm.com/img/w030.jpg,010-6400-2476,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-227,TSK-01,W-002,W-030,Zone-4,높음,89.0,2026-03-06 13:46:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-06 13:59:00,2026-03-06 16:24:32,73.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-227.jpg,RV-20260306-802,2026-03-06 16:29:32,72.7,미수확 과실 잔존,C,0,재교육 필요
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-228,TSK-01,W-001,W-008,Zone-4,보통,155.0,2026-03-06 13:06:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-06 13:19:00,2026-03-06 15:07:58,148.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-228.jpg,RV-20260306-190,2026-03-06 15:12:58,97.9,특이사항 없음,A,979,우수함
W-009,Worker,작업자_9,https://api.farm.com/img/w009.jpg,010-4739-8772,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260306-229,TSK-01,W-001,W-009,Zone-2,높음,127.4,2026-03-06 11:34:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-03-06 11:49:00,2026-03-06 14:06:05,119.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260306-229.jpg,RV-20260306-596,2026-03-06 14:11:05,86.4,특이사항 없음,B,0,조금 더 신경 쓸 것
